2021-06-02T11:11:02,2021-06-02T11:17:50,026,Kamppi (M),019,Rautatientori / itä,788,404
2021-06-02T11:10:54,2021-06-02T11:26:30,126,Kalasatama (M),019,Rautatientori / itä,3248,931
2021-06-02T11:10:53,2021-06-02T11:22:44,403,Verkkosaari,040,Hakaniemi (M),2238,705
2021-06-02T11:10:37,2021-06-02T11:35:38,224,Vesakkotie,130,Teollisuuskatu,5811,1496
2021-06-02T11:10:36,2021-06-02T11:34:34,019,Rautatientori / itä,149,Toinen linja,2166,1434
2021-06-02T11:10:35,2021-06-02T11:45:44,028,Lastenlehto,117,Brahen puistikko,4081,2105
2021-06-02T11:10:33,2021-06-02T11:15:33,006,Hietalahdentori,029,Baana,592,296
2021-06-02T11:10:32,2021-06-02T11:15:30,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,688,293
2021-06-02T11:10:30,2021-06-02T11:17:19,509,Revontulentie,559,Pohjankulma,1560,405
2021-06-02T11:10:29,2021-06-02T11:18:51,081,Stenbäckinkatu,038,Töölöntori,1270,496
2021-06-02T11:10:29,2021-06-02T11:20:43,023,Kiasma,006,Hietalahdentori,1600,611
2021-06-02T11:10:24,2021-06-02T11:39:48,099,Muusantori,101,Munkkivuoren ostoskeskus,1917,1759
2021-06-02T11:10:23,2021-06-02T11:22:22,041,Ympyrätalo,012,Kanavaranta,2070,716
2021-06-02T11:10:22,2021-06-02T11:38:56,208,Valimotie,078,Messeniuksenkatu,5823,1710
2021-06-02T11:10:19,2021-06-02T11:18:39,048,Mastokatu,009,Erottajan aukio,1406,496
2021-06-02T11:10:14,2021-06-02T11:24:51,067,Perämiehenkatu,150,Töölönlahden puisto,2184,872
2021-06-02T11:10:13,2021-06-02T11:39:46,099,Muusantori,101,Munkkivuoren ostoskeskus,1890,1769
2021-06-02T11:10:06,2021-06-02T11:25:48,083,Meilahden sairaala,080,Jäähalli,1500,937
2021-06-02T11:10:01,2021-06-02T11:34:59,719,Säteri,537,Innopoli,4350,1497
2021-06-02T11:09:58,2021-06-02T11:15:44,017,Varsapuistikko,010,Kasarmitori,994,342
2021-06-02T11:09:54,2021-06-02T13:39:29,118,Fleminginkatu,117,Brahen puistikko,4823,8970
2021-06-02T11:09:54,2021-06-02T11:16:14,063,Jätkäsaarenlaituri,068,Albertinkatu,1041,376
2021-06-02T11:09:53,2021-06-02T11:15:14,161,Eteläesplanadi,009,Erottajan aukio,173,315
2021-06-02T11:09:51,2021-06-02T11:31:33,044,Sörnäinen (M),063,Jätkäsaarenlaituri,4363,1296
2021-06-02T11:09:51,2021-06-02T11:30:22,754,Lintumetsä,754,Lintumetsä,4,1230
2021-06-02T11:09:50,2021-06-02T11:18:45,069,Kalevankatu,003,Kapteeninpuistikko,1237,535
2021-06-02T11:09:46,2021-06-02T11:51:49,028,Lastenlehto,030,Itämerentori,6309,2519
